mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
17	17	192	192	8.0	0	0	3/1	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
17	17	200	200	4.0	2	2	3/1	1	1	iio6/v		d	i		iio6/v	ii	o	6		v			o	1	1	0, -3, 3		3	0
18	18	204	204	8.0	0	0	3/1	1	1	v}{		d	i		v	v						}{	m	1	1	1, -2, 2		1	1
18	18	212	212	4.0	2	2	3/1	1	1	VII		d	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
19	19	216	216	10.0	0	0	3/1	1	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
19	19	226	226	2.0	5/2	5/2	3/1	1	1	viio6/III		d	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
20	20	228	228	4.0	0	0	3/1	1	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
20	20	232	232	8.0	1	1	3/1	1	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
21	21	240	240	4.0	0	0	3/1	1	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
21	21	244	244	4.0	1	1	3/1	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
21	21	248	248	4.0	2	2	3/1	1	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
22	22	252	252	8.0	0	0	3/1	1	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
22	22	260	260	16.0	2	2	3/1	1	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
24	24	276	276	4.0	0	0	3/1	1	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
24	24	280	280	4.0	1	1	3/1	1	1	III	i6	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
24	24	284	284	4.0	2	2	3/1	1	1	V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
25	25	288	288	4.0	0	0	3/1	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
25	25	292	292	4.0	1	1	3/1	1	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
25	25	296	296	4.0	2	2	3/1	1	1	viio6(+2)/V		d	i		viio6(+2)/V	vii	o	6	+2	V			o	1	1	3, 0, 6	1	6	3
26	26	300	300	8.0	0	0	6/1	1	1	V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
26	26	308	308	4.0	2	2	6/1	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
26	26	312	312	8.0	3	3	6/1	1	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
26	26	320	320	4.0	5	5	6/1	1	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
27	27	324	324	24.0	0	0	6/1	1	1	I}		d	i		I	I						}	M	1	1	0, 4, 1		0	0
